"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         250,      0.6585021082,       -6.56279335,      -3.006944952,      -3.562474134,      -1.081956449,   0.0007088880062,       1.228171716,                 0,                 0,                 0,     0.01599703003,     -0.2125716619,       1.209636125,                 0,       1732.532791,   0.0002309676889,     0.01201385294
          0,           0,         251,      0.6584850397,      -6.574997774,      -3.019786694,      -3.572698609,      -1.094006962,   0.0007039919616,       1.228233882,                 0,                 0,                 0,     0.01600259005,     -0.2125872787,       1.209696497,                 0,       1744.670322,   0.0002279726428,     0.01181939642
          0,           0,         252,      0.6584617579,      -6.587218314,      -3.032694458,      -3.582853862,      -1.106065567,    0.000699288861,       1.228295065,                 0,                 0,                 0,     0.01600818005,     -0.2126025346,       1.209755934,                 0,       1756.491679,   0.0002250388221,     0.01163530224
          0,           0,         253,        0.65846139,      -6.599445596,      -3.045654945,       -3.59294153,      -1.118123274,   0.0006947655002,       1.228355303,                 0,                 0,                 0,      0.0160137944,     -0.2126174495,       1.209814471,                 0,       1768.014248,   0.0002221542375,     0.01146278875
          0,           0,         254,      0.6584038018,      -6.611670413,      -3.058654546,      -3.602964454,       -1.13017142,   0.0006904091248,       1.228414629,                 0,                 0,                 0,       0.016019427,     -0.2126320415,       1.209872139,                 0,       1779.256074,   0.0002193090078,     0.01130261459
          0,           0,         255,      0.6584511747,      -6.623883812,      -3.071679412,      -3.612926678,      -1.142201726,   0.0006862073929,        1.22847307,                 0,                 0,                 0,     0.01602507118,     -0.2126463276,       1.209928963,                 0,       1790.235843,   0.0002164950394,       0.011155078
          0,           0,         256,      0.6583900194,      -6.636077184,      -3.084715528,      -3.622833423,      -1.154206351,   0.0006821483911,       1.228530651,                 0,                 0,                 0,     0.01603071987,     -0.2126603237,       1.209984964,                 0,       1800.972731,     0.00021370496,     0.01102024487
          0,           0,         257,      0.6584056584,      -6.648242214,      -3.097748794,      -3.632691067,      -1.166177841,   0.0006782207039,       1.228587389,                 0,                 0,                 0,     0.01603636564,     -0.2126740443,       1.210040158,                 0,       1811.486117,   0.0002109310739,     0.01089822237
          0,           0,         258,      0.6583693279,      -6.660370928,      -3.110765124,      -3.642507122,      -1.178109169,   0.0006744134845,         1.2286433,                 0,                 0,                 0,     0.01604200087,     -0.2126875025,       1.210094559,                 0,       1821.795276,   0.0002081648374,     0.01078927798
          0,           0,         259,      0.6583467038,      -6.672455837,      -3.123750567,      -3.652290114,      -1.189993939,   0.0006707164814,       1.228698395,                 0,                 0,                 0,     0.01604761782,     -0.2127007104,       1.210148174,                 0,       1831.919193,   0.0002053971732,     0.01069371557
          0,           0,         260,      0.6583426062,      -6.684490026,      -3.136691416,      -3.662049452,      -1.201826434,   0.0006671200293,       1.228752681,                 0,                 0,                 0,     0.01605320865,     -0.2127136789,       1.210201011,                 0,       1841.876465,   0.0002026194726,     0.01061161017
          0,           0,         261,      0.6582943815,      -6.696467333,      -3.149574308,      -3.671795204,      -1.213601818,   0.0006636150224,       1.228806164,                 0,                 0,                 0,     0.01605876545,     -0.2127264178,       1.210253072,                 0,       1851.685272,   0.0001998244719,     0.01054262398
          0,           0,         262,      0.6583265962,      -6.708382235,      -3.162386305,      -3.681537924,      -1.225315942,   0.0006601929137,       1.228858844,                 0,                 0,                 0,      0.0160642803,     -0.2127389357,       1.210304358,                 0,       1861.363275,   0.0001970061916,     0.01048607145
          0,           0,         263,      0.6582722123,      -6.720229769,      -3.175115001,       -3.69128843,      -1.236965229,   0.0006568457435,       1.228910721,                 0,                 0,                 0,     0.01606974535,     -0.2127512404,       1.210354866,                 0,       1870.927433,    0.000194158994,     0.01044118795
          0,           0,         264,      0.6582896505,      -6.732005613,      -3.187748604,      -3.701057665,      -1.248546785,   0.0006535661711,       1.228961793,                 0,                 0,                 0,     0.01607515293,     -0.2127633387,       1.210404592,                 0,       1880.393825,   0.0001912766855,     0.01040736396
          0,           0,         265,      0.6584273681,      -6.743705979,      -3.200276042,      -3.710856474,      -1.260058242,   0.0006503474857,       1.229012055,                 0,                 0,                 0,      0.0160804956,     -0.2127752364,       1.210453532,                 0,       1889.777514,   0.0001883525608,     0.01038414415
          0,           0,         266,      0.6583747997,      -6.755327749,      -3.212687048,      -3.720695386,      -1.271497921,   0.0006471835868,       1.229061501,                 0,                 0,                 0,     0.01608576616,     -0.2127869385,       1.210501677,                 0,       1899.092508,   0.0001853803886,     0.01037101321
          0,           0,         267,      0.6583906655,      -6.766868519,      -3.224972217,      -3.730584412,      -1.282864852,   0.0006440689512,       1.229110125,                 0,                 0,                 0,     0.01609095773,     -0.2127984492,       1.210549022,                 0,       1908.351773,    0.000182355462,     0.01036718593
          0,           0,         268,      0.6584033548,      -6.778326305,      -3.237123058,       -3.74053284,       -1.29415838,   0.0006409986141,       1.229157918,                 0,                 0,                 0,     0.01609606372,     -0.2128097722,       1.210595556,                 0,       1917.567201,   0.0001792748631,     0.01037160201
          0,           0,         269,      0.6584172707,      -6.789699671,      -3.249132043,      -3.750549115,       -1.30537834,   0.0006379681651,       1.229204873,                 0,                 0,                 0,     0.01610107791,     -0.2128209102,       1.210641271,                 0,       1926.749547,   0.0001761369312,      0.0103831177
          0,           0,         270,      0.6584324986,      -6.800987517,      -3.260992629,      -3.760640736,      -1.316524751,   0.0006349737532,       1.229250981,                 0,                 0,                 0,     0.01610599453,     -0.2128318657,       1.210686158,                 0,       1935.908334,   0.0001729406934,     0.01040070004
          0,           0,         271,      0.6583914098,      -6.812189096,      -3.272699316,      -3.770814179,      -1.327597925,   0.0006320120712,       1.229296233,                 0,                 0,                 0,     0.01611080824,     -0.2128426402,       1.210730209,                 0,       1945.051825,   0.0001696859026,     0.01042344611
          0,           0,         272,      0.6584236551,      -6.823304052,      -3.284247655,      -3.781074792,      -1.338598421,   0.0006290803208,        1.22934062,                 0,                 0,                 0,     0.01611551417,     -0.2128532353,       1.210773413,                 0,       1954.187056,   0.0001663735963,     0.01045043158
          0,           0,         273,      0.6583831998,      -6.834332421,      -3.295634243,      -3.791426736,      -1.349527089,   0.0006261761721,       1.229384136,                 0,                 0,                 0,     0.01612010792,     -0.2128636516,       1.210815762,                 0,       1963.319894,   0.0001630065367,     0.01048055955
          0,           0,         274,      0.6583983224,      -6.845274462,      -3.306856728,      -3.801872967,      -1.360384836,   0.0006232977278,       1.229426771,                 0,                 0,                 0,     0.01612458556,     -0.2128738899,        1.21085725,                 0,       1972.455082,   0.0001595890747,     0.01051256452
          0,           0,         275,      0.6583726524,      -6.856130656,      -3.317913761,      -3.812415227,      -1.371172621,   0.0006204434999,        1.22946852,                 0,                 0,                 0,     0.01612894366,     -0.2128839504,       1.210897869,                 0,       1981.596261,   0.0001561266079,     0.01054515935
          0,           0,         276,      0.6583739773,      -6.866901606,      -3.328804987,      -3.823054114,      -1.381891381,    0.000617612396,       1.229509376,                 0,                 0,                 0,     0.01613317928,     -0.2128938331,       1.210937613,                 0,        1990.74595,   0.0001526251321,     0.01057718003
          0,           0,         277,      0.6583908374,      -6.877588077,       -3.33953103,      -3.833789088,      -1.392542048,   0.0006148036914,       1.229549335,                 0,                 0,                 0,     0.01613729002,     -0.2129035379,       1.210976477,                 0,       1999.905583,   0.0001490911311,      0.0106076079
          0,           0,         278,      0.6583626895,      -6.888191103,      -3.350093444,      -3.844618531,       -1.40312571,   0.0006120169863,       1.229588393,                 0,                 0,                 0,     0.01614127395,     -0.2129130647,       1.211014458,                 0,       2009.075599,   0.0001455316207,     0.01063548241
          0,           0,         279,      0.6583979089,      -6.898711844,      -3.360494676,        -3.8555398,      -1.413643437,   0.0006092521606,       1.229626548,                 0,                 0,                 0,     0.01614512964,      -0.212922413,       1.211051553,                 0,       2018.255539,   0.0001419540942,     0.01065982006
          0,           0,         280,       0.658334876,      -6.909151625,      -3.370737991,      -3.866549272,      -1.424096306,   0.0006065093385,       1.229663797,                 0,                 0,                 0,     0.01614885611,     -0.2129315825,       1.211087761,                 0,       2027.444129,   0.0001383663223,     0.01067962733
          0,           0,         281,       0.658368015,      -6.919511822,      -3.380827436,       -3.87764247,      -1.434485301,    0.000603788867,       1.229700143,                 0,                 0,                 0,     0.01615245284,     -0.2129405729,       1.211123081,                 0,       2036.639312,   0.0001347761401,      0.0106939922
          0,           0,         282,      0.6583259756,      -6.929794066,      -3.390767787,       -3.88881417,      -1.444811586,    0.000601091291,       1.229735585,                 0,                 0,                 0,     0.01615591976,     -0.2129493839,       1.211157516,                 0,         2045.8383,   0.0001311912871,     0.01070216526
          0,           0,         283,      0.6583442499,      -6.939999994,      -3.400564467,      -3.900058518,      -1.455076153,   0.0005984173291,       1.229770126,                 0,                 0,                 0,     0.01615925724,     -0.2129580154,       1.211191069,                 0,       2055.037624,   0.0001276192768,     0.01070356228
          0,           0,         284,      0.6583580537,      -6.950131524,      -3.410223514,      -3.911369094,      -1.465280224,   0.0005957678366,       1.229803772,                 0,                 0,                 0,     0.01616246604,     -0.2129664671,       1.211223743,                 0,        2064.23324,   0.0001240673234,     0.01069769841
          0,           0,         285,       0.658334836,      -6.960190709,      -3.419751512,       -3.92273901,      -1.475425078,   0.0005931437729,       1.229836527,                 0,                 0,                 0,     0.01616554729,     -0.2129747391,       1.211255545,                 0,       2073.420616,   0.0001205424029,     0.01068412401
          0,           0,         286,      0.6584375539,       -6.97017984,      -3.429155526,      -3.934161062,      -1.485512159,   0.0005905461802,       1.229868398,                 0,                 0,                 0,     0.01616850249,     -0.2129828316,       1.211286481,                 0,        2082.59479,   0.0001170514008,     0.01066242588
          0,           0,         287,      0.6582985071,      -6.980101414,      -3.438443035,      -3.945627787,      -1.495543025,   0.0005879761636,       1.229899394,                 0,                 0,                 0,     0.01617133343,     -0.2129907449,       1.211316559,                 0,       2091.750431,   0.0001136011641,     0.01063229041
          0,           0,         288,      0.6580342399,      -6.989958167,      -3.447621875,      -3.957131666,      -1.505519435,   0.0005854348747,       1.229929523,                 0,                 0,                 0,     0.01617404225,     -0.2129984795,       1.211345789,                 0,       2100.881884,   0.0001101983585,     0.01059356209
          0,           0,         289,      0.6577684033,      -6.999753021,      -3.456700195,       -3.96866514,      -1.515443298,   0.0005829234947,       1.229958796,                 0,                 0,                 0,     0.01617663132,     -0.2130060359,       1.211374182,                 0,       2109.983226,   0.0001068492979,     0.01054623391
          0,           0,         290,      0.6575037334,      -7.009489201,      -3.465686384,      -3.980220761,      -1.525316828,   0.0005804432135,       1.229987225,                 0,                 0,                 0,      0.0161791033,     -0.2130134151,       1.211401748,                 0,       2119.048334,   0.0001035599833,     0.01049037813
          0,           0,         291,      0.6572452325,      -7.019170128,      -3.474589018,      -3.991791236,        -1.5351424,   0.0005779952131,       1.230014822,                 0,                 0,                 0,     0.01618146105,     -0.2130206181,         1.2114285,                 0,       2128.070949,   0.0001003362938,     0.01042609388
          0,           0,         292,      0.6569776687,      -7.028799596,      -3.483416822,       -4.00336952,      -1.544922762,   0.0005755806522,         1.2300416,                 0,                 0,                 0,      0.0161837076,      -0.213027646,       1.211454453,                 0,       2137.044731,   9.718401132e-05,     0.01035352943
          0,           0,         293,      0.6567071236,      -7.038381603,      -3.492178573,      -4.014948911,      -1.554660896,    0.000573200657,       1.230067574,                 0,                 0,                 0,     0.01618584618,     -0.2130345002,       1.211479619,                 0,       2145.963301,   9.410853039e-05,     0.01027294792
          0,           0,         294,       0.656440074,      -7.047920235,      -3.500883086,      -4.026523077,      -1.564359844,   0.0005708563174,       1.230092759,                 0,                 0,                 0,     0.01618788014,     -0.2130411823,       1.211504014,                 0,       2154.820262,   9.111449053e-05,     0.01018474978
          0,           0,         295,       0.656174638,      -7.057419924,      -3.509539157,      -4.038086133,      -1.574023043,    0.000568548677,       1.230117171,                 0,                 0,                 0,     0.01618981297,     -0.2130476939,       1.211527654,                 0,        2163.60924,   8.820564603e-05,     0.01008941421
          0,           0,         296,       0.655929073,      -7.066885297,      -3.518155522,      -4.049632646,      -1.583654179,   0.0005662787219,       1.230140825,                 0,                 0,                 0,     0.01619164825,     -0.2130540369,       1.211550555,                 0,       2172.323942,   8.538496204e-05,    0.009987417308
          0,           0,         297,      0.6556618477,      -7.076321159,      -3.526740809,       -4.06115768,      -1.593257124,   0.0005640473745,       1.230163739,                 0,                 0,                 0,     0.01619338963,     -0.2130602133,       1.211572734,                 0,       2180.958187,   8.265466091e-05,    0.009879208296
          0,           0,         298,       0.655395768,      -7.085732305,      -3.535303495,      -4.072656822,      -1.602835794,   0.0005618554879,        1.23018593,                 0,                 0,                 0,     0.01619504081,     -0.2130662253,       1.211594207,                 0,       2189.505943,   8.001609388e-05,    0.009765249313
          0,           0,         299,      0.6551313563,      -7.095123918,      -3.543851873,      -4.084126167,      -1.612394563,   0.0005597038446,       1.230207415,                 0,                 0,                 0,     0.01619660552,     -0.2130720751,       1.211614992,                 0,       2197.961345,   7.746961617e-05,     0.00964604916
          0,           0,         300,      0.6548671302,        -7.1045009,      -3.552394013,      -4.095562368,      -1.621937528,   0.0005575931534,       1.230228213,                 0,                 0,                 0,     0.01619808752,     -0.2130777652,       1.211635107,                 0,        2206.31872,   7.501466948e-05,    0.009522138157
          0,           0,         301,      0.6550807305,      -7.113868487,      -3.560937741,      -4.106962587,      -1.631469194,   0.0005555240477,       1.230248341,                 0,                 0,                 0,     0.01619949056,     -0.2130832981,        1.21165457,                 0,       2214.572611,   7.265003736e-05,      0.0093940095
          0,           0,         302,      0.6548298832,      -7.123231697,      -3.569490607,      -4.118324481,      -1.640993927,   0.0005534970807,       1.230267818,                 0,                 0,                 0,     0.01620081838,     -0.2130886764,       1.211673399,                 0,       2222.717808,   7.037407459e-05,    0.009262090408
          0,           0,         303,      0.6545765981,      -7.132595693,      -3.578059864,      -4.129646229,      -1.650516257,   0.0005515127243,       1.230286662,                 0,                 0,                 0,     0.01620207467,     -0.2130939028,       1.211691612,                 0,       2230.749369,   6.818479875e-05,    0.009126765565
          0,           0,         304,      0.6543161978,      -7.141965495,      -3.586652442,      -4.140926492,      -1.660040652,    0.000549571368,       1.230304892,                 0,                 0,                 0,     0.01620326308,     -0.2130989803,       1.211709228,                 0,       2238.662644,   6.607991091e-05,      0.0089884166
          0,           0,         305,      0.6540638942,      -7.151346064,      -3.595274931,      -4.152164368,      -1.669571584,   0.0005476733189,       1.230322525,                 0,                 0,                 0,      0.0162043872,     -0.2131039115,       1.211726264,                 0,       2246.453283,   6.405685342e-05,    0.008847433881
          0,           0,         306,      0.6538112296,      -7.160742175,      -3.603933573,      -4.163359453,       -1.67911336,   0.0005458188044,       1.230339581,                 0,                 0,                 0,     0.01620545056,     -0.2131086996,       1.211742739,                 0,       2254.117248,   6.211292299e-05,    0.008704195001
          0,           0,         307,      0.6535642974,      -7.170158535,      -3.612634252,      -4.174511714,      -1.688670312,   0.0005440079724,       1.230356078,                 0,                 0,                 0,     0.01620645659,     -0.2131133476,       1.211758671,                 0,       2261.650822,   6.024538169e-05,    0.008559039995
          0,           0,         308,      0.6533183084,      -7.179599737,      -3.621382475,      -4.185621545,      -1.698246729,   0.0005422408921,       1.230372034,                 0,                 0,                 0,     0.01620740864,     -0.2131178585,       1.211774077,                 0,       2269.050623,   5.845151435e-05,    0.008412269727
          0,           0,         309,      0.6530732667,      -7.189069962,      -3.630183379,      -4.196689678,      -1.707846454,   0.0005405175534,       1.230387466,                 0,                 0,                 0,     0.01620830996,     -0.2131222354,       1.211788976,                 0,       2276.313615,   5.672863091e-05,    0.008264165443
          0,           0,         310,      0.6528260888,      -7.198573509,      -3.639041706,      -4.207717206,      -1.717473623,   0.0005388378692,       1.230402392,                 0,                 0,                 0,      0.0162091637,     -0.2131264815,       1.211803384,                 0,        2283.43712,   5.507404735e-05,    0.008115010132
          0,           0,         311,      0.6525814363,      -7.208114162,       -3.64796181,      -4.218705522,      -1.727131803,   0.0005372016778,       1.230416831,                 0,                 0,                 0,     0.01620997289,     -0.2131306001,       1.211817318,                 0,       2290.418816,   5.348508151e-05,    0.007965092995
          0,           0,         312,      0.6523475948,      -7.217695718,      -3.656947654,      -4.229656311,      -1.736824701,   0.0005356087469,       1.230430798,                 0,                 0,                 0,     0.01621074044,     -0.2131345941,       1.211830797,                 0,       2297.256729,   5.195907886e-05,    0.007814696156
          0,           0,         313,      0.6521079327,      -7.227321513,      -3.666002812,      -4.240571494,      -1.746555533,    0.000534058777,       1.230444311,                 0,                 0,                 0,     0.01621146915,      -0.213138467,       1.211843835,                 0,       2303.949235,   5.049345163e-05,    0.007664078253
          0,           0,         314,      0.6518656674,      -7.236994666,      -3.675130457,      -4.251453224,      -1.756327407,   0.0005325514018,       1.230457385,                 0,                 0,                 0,     0.01621216171,     -0.2131422219,       1.211856449,                 0,       2310.495064,   4.908570031e-05,     0.00751347535
          0,           0,         315,      0.6516217766,       -7.24671811,      -3.684333381,      -4.262303815,      -1.766143235,   0.0005310861913,       1.230470038,                 0,                 0,                 0,     0.01621282066,      -0.213145862,       1.211868656,                 0,         2316.8933,   4.773340141e-05,    0.007363113226
          0,           0,         316,      0.6514015006,       -7.25649446,      -3.693613972,      -4.273125722,      -1.776005673,   0.0005296626546,       1.230482285,                 0,                 0,                 0,     0.01621344841,     -0.2131493906,       1.211880469,                 0,       2323.143371,   4.643417927e-05,    0.007213221557
          0,           0,         317,      0.6511753072,      -7.266325975,      -3.702974239,      -4.283921562,      -1.785917034,   0.0005282802437,       1.230494141,                 0,                 0,                 0,     0.01621404727,     -0.2131528107,       1.211891905,                 0,       2329.245046,   4.518569209e-05,    0.007064036201
          0,           0,         318,      0.6509387654,      -7.276214766,      -3.712415817,      -4.294694013,      -1.795879505,   0.0005269383587,        1.23050562,                 0,                 0,                 0,      0.0162146194,     -0.2131561256,       1.211902977,                 0,       2335.198416,   4.398565064e-05,    0.006915788181
          0,           0,         319,      0.6507020474,       -7.28616241,      -3.721939952,      -4.305445828,      -1.805894779,   0.0005256363516,       1.230516738,                 0,                 0,                 0,     0.01621516684,     -0.2131593385,         1.2119137,                 0,        2341.00388,   4.283184691e-05,    0.006768691791
          0,           0,         320,      0.6504654468,      -7.296170368,      -3.731547513,      -4.316179767,      -1.815964481,    0.000524373528,       1.230527509,                 0,                 0,                 0,      0.0162156915,     -0.2131624523,       1.211924087,                 0,       2346.662146,   4.172216397e-05,    0.006622944382
          0,           0,         321,      0.6502329359,      -7.306239741,      -3.741239001,      -4.326898606,       -1.82608986,   0.0005231491506,       1.230537944,                 0,                 0,                 0,     0.01621619518,     -0.2131654703,       1.211934152,                 0,       2352.174218,   4.065455786e-05,    0.006478736088
          0,           0,         322,      0.6500028035,      -7.316371248,      -3.751014552,      -4.337605075,      -1.836271769,   0.0005219624429,       1.230548059,                 0,                 0,                 0,     0.01621667954,     -0.2131683953,       1.211943907,                 0,       2357.541382,   3.962703285e-05,    0.006336259123
          0,           0,         323,      0.6497711313,      -7.326565454,      -3.760873943,      -4.348301855,      -1.846511012,   0.0005208125962,       1.230557865,                 0,                 0,                 0,     0.01621714612,     -0.2131712305,       1.211953364,                 0,       2362.765175,   3.863763691e-05,    0.006195706918
          0,           0,         324,      0.6495435195,      -7.336822476,      -3.770816604,      -4.358991565,      -1.856807822,   0.0005196987716,       1.230567375,                 0,                 0,                 0,     0.01621759638,     -0.2131739787,       1.211962536,                 0,        2367.84738,   3.768447787e-05,    0.006057264479
          0,           0,         325,      0.6493202462,       -7.34714217,      -3.780841625,      -4.369676707,      -1.867162305,   0.0005186201042,       1.230576599,                 0,                 0,                 0,     0.01621803162,     -0.2131766428,       1.211971433,                 0,       2372.790004,   3.676574034e-05,    0.005921100134
          0,           0,         326,      0.6491018726,      -7.357524243,      -3.790947766,      -4.380359711,      -1.877574347,   0.0005175757062,        1.23058555,                 0,                 0,                 0,     0.01621845307,     -0.2131792257,       1.211980067,                 0,       2377.595268,   3.587968483e-05,     0.00578736586
          0,           0,         327,      0.6488816711,      -7.367967936,       -3.80113346,      -4.391042852,      -1.888043411,    0.000516564671,       1.230594238,                 0,                 0,                 0,     0.01621886184,       -0.21318173,       1.211988447,                 0,       2382.265585,   3.502463212e-05,    0.005656204038
          0,           0,         328,      0.6486580827,      -7.378472153,       -3.81139683,      -4.401728291,      -1.898568622,    0.000515586076,       1.230602673,                 0,                 0,                 0,     0.01621925894,     -0.2131841585,       1.211996584,                 0,       2386.803544,   3.419895078e-05,    0.005527752012
          0,           0,         329,      0.6484365513,      -7.389035778,      -3.821735709,      -4.412418041,      -1.909149025,   0.0005146389868,       1.230610866,                 0,                 0,                 0,     0.01621964527,     -0.2131865138,       1.212004488,                 0,       2391.211893,   3.340105856e-05,    0.005402139827
          0,           0,         330,      0.6482160379,      -7.399657162,      -3.832147658,      -4.423113942,      -1.919783243,   0.0005137224605,       1.230618825,                 0,                 0,                 0,     0.01622002167,     -0.2131887984,       1.212012166,                 0,       2395.493519,   3.262943246e-05,    0.005279483879
          0,           0,         331,      0.6480016929,      -7.410334643,      -3.842629958,      -4.433817775,      -1.930469787,    0.000512835551,       1.230626559,                 0,                 0,                 0,     0.01622038888,     -0.2131910149,       1.212019629,                 0,       2399.651421,   3.188261593e-05,     0.00515988201
          0,           0,         332,      0.6477910947,      -7.421066115,      -3.853179632,      -4.444531066,      -1.941206792,   0.0005119773117,       1.230634077,                 0,                 0,                 0,     0.01622074754,     -0.2131931657,       1.212026884,                 0,       2403.688697,   3.115921682e-05,    0.005043413805
          0,           0,         333,      0.6475819734,      -7.431849553,      -3.863793483,      -4.455255283,      -1.951992442,   0.0005111467968,       1.230641388,                 0,                 0,                 0,     0.01622109826,      -0.213195253,        1.21203394,                 0,        2407.60853,   3.045790029e-05,    0.004930144568
          0,           0,         334,      0.6473704106,      -7.442682264,      -3.874468085,      -4.465991716,      -1.962824255,   0.0005103430637,       1.230648498,                 0,                 0,                 0,     0.01622144153,     -0.2131972792,       1.212040802,                 0,       2411.414175,   2.977738384e-05,     0.00482012798
          0,           0,         335,      0.6471632098,      -7.453561737,      -3.885199817,      -4.476741507,      -1.973699957,   0.0005095651765,       1.230655416,                 0,                 0,                 0,      0.0162217778,     -0.2131992465,        1.21204748,                 0,       2415.108944,    2.91164377e-05,    0.004713405252
          0,           0,         336,      0.6469666341,      -7.464485107,      -3.895984882,      -4.487505704,      -1.984616863,   0.0005088122099,       1.230662147,                 0,                 0,                 0,     0.01622210745,      -0.213201157,       1.212053978,                 0,       2418.696178,   2.847388913e-05,    0.004610002001
          0,           0,         337,      0.6467579228,      -7.475449487,      -3.906819321,      -4.498285212,      -1.995572372,   0.0005080832512,         1.2306687,                 0,                 0,                 0,      0.0162224308,     -0.2132030127,       1.212060305,                 0,       2422.179233,   2.784862588e-05,    0.004509925822
          0,           0,         338,      0.6465468417,      -7.486451752,      -3.917699041,      -4.509080858,      -2.006563547,   0.0005073774013,       1.230675079,                 0,                 0,                 0,     0.01622274812,     -0.2132048156,       1.212066464,                 0,       2425.561477,   2.723959599e-05,    0.004413166733
          0,           0,         339,       0.646333636,      -7.497488579,      -3.928619837,      -4.519893314,      -2.017587281,   0.0005066937782,       1.230681291,                 0,                 0,                 0,     0.01622305963,     -0.2132065675,       1.212072463,                 0,       2428.846266,   2.664580499e-05,    0.004319699755
          0,           0,         340,      0.6461260978,      -7.508556737,      -3.939577407,      -4.530723214,       -2.02864063,   0.0005060315167,       1.230687342,                 0,                 0,                 0,     0.01622336551,     -0.2132082704,       1.212078307,                 0,        2432.03694,   2.606631227e-05,    0.004229487654
          0,           0,         341,      0.6459201983,      -7.519652816,      -3.950567385,      -4.541571071,      -2.039720384,   0.0005053897711,       1.230693236,                 0,                 0,                 0,     0.01622366589,     -0.2132099259,          1.212084,                 0,       2435.136812,   2.550022962e-05,    0.004142481811
          0,           0,         342,      0.6457152514,      -7.530773215,       -3.96158537,       -4.55243733,      -2.050823172,   0.0005047677182,       1.230698979,                 0,                 0,                 0,     0.01622396087,     -0.2132115357,       1.212089548,                 0,       2438.149141,   2.494672249e-05,    0.004058621349
          0,           0,         343,      0.6455127388,      -7.541914493,      -3.972626923,      -4.563322392,      -2.061945856,   0.0005041645562,       1.230704575,                 0,                 0,                 0,     0.01622425051,     -0.2132131015,       1.212094954,                 0,       2441.077144,   2.440501211e-05,    0.003977832122
          0,           0,         344,      0.6453123902,      -7.553073222,       -3.98368763,        -4.5742266,      -2.073085228,   0.0005035795072,       1.230710029,                 0,                 0,                 0,     0.01622453485,     -0.2132146247,       1.212100224,                 0,       2443.923971,   2.387437585e-05,    0.003900027341
          0,           0,         345,      0.6451150782,      -7.564245883,      -3.994763087,      -4.585150211,       -2.08423802,   0.0005030118182,       1.230715345,                 0,                 0,                 0,     0.01622481391,     -0.2132161069,        1.21210536,                 0,       2446.692702,   2.335414497e-05,    0.003825110048
          0,           0,         346,       0.644919757,      -7.575428907,      -4.005848961,      -4.596093454,      -2.095400911,    0.000502460761,       1.230720527,                 0,                 0,                 0,     0.01622508767,     -0.2132175494,       1.212110368,                 0,       2449.386344,   2.284370138e-05,     0.00375297585
          0,           0,         347,      0.6447214797,      -7.586618895,      -4.016940971,      -4.607056604,      -2.106570825,   0.0005019256327,       1.230725578,                 0,                 0,                 0,      0.0162253561,     -0.2132189535,       1.212115249,                 0,       2452.007823,   2.234247555e-05,    0.003683514449
          0,           0,         348,      0.6445255903,      -7.597812448,      -4.028034947,      -4.618039759,      -2.117744608,   0.0005014057576,       1.230730502,                 0,                 0,                 0,     0.01622561915,     -0.2132203206,       1.212120009,                 0,       2454.559972,   2.184994651e-05,    0.003616609748
          0,           0,         349,      0.6443284789,      -7.609006354,       -4.03912684,      -4.629043111,      -2.128919227,   0.0005009004866,       1.230735303,                 0,                 0,                 0,     0.01622587677,     -0.2132216519,       1.212124649,                 0,       2457.045533,   2.136564295e-05,    0.003552139542
          0,           0,         350,      0.6441373483,      -7.620197563,       -4.05021273,       -4.64006676,      -2.140091989,   0.0005004091967,       1.230739983,                 0,                 0,                 0,     0.01622612889,     -0.2132229484,       1.212129172,                 0,       2459.467154,   2.088914291e-05,    0.003489976207
          0,           0,         351,      0.6439465955,      -7.631382668,      -4.061288854,      -4.651110814,      -2.151259705,   0.0004999312923,       1.230744546,                 0,                 0,                 0,     0.01622637543,     -0.2132242113,       1.212133583,                 0,       2461.827384,   2.042007131e-05,    0.003429988725
          0,           0,         352,      0.6437532516,      -7.642559047,      -4.072351621,      -4.662175351,      -2.162420035,   0.0004994662054,       1.230748993,                 0,                 0,                 0,     0.01622661631,     -0.2132254417,       1.212137882,                 0,       2464.128664,   1.995809682e-05,    0.003372044928
          0,           0,         353,      0.6435609997,      -7.653723971,      -4.083397644,      -4.673260402,      -2.173570453,   0.0004990133937,       1.230753329,                 0,                 0,                 0,     0.01622685143,     -0.2132266405,       1.212142073,                 0,       2466.373337,   1.950292952e-05,    0.003316012771
          0,           0,         354,      0.6433691657,      -7.664874771,      -4.094423729,      -4.684366035,      -2.184708574,   0.0004985723412,       1.230757555,                 0,                 0,                 0,     0.01622708072,     -0.2132278087,       1.212146158,                 0,       2468.563643,   1.905432008e-05,    0.003261760618
          0,           0,         355,      0.6431881392,      -7.676008872,      -4.105426904,      -4.695492228,      -2.195832024,   0.0004981425586,       1.230761674,                 0,                 0,                 0,     0.01622730408,     -0.2132289471,        1.21215014,                 0,       2470.701715,   1.861205899e-05,    0.003209157097
